model,organelle,dataset,dataset_label,crop_id,coverage,voxel_nm,source_image,dice,iou,precision,recall,f1,accuracy,specificity,tp,fp,fn,tn,gt_area,pred_area,eval_area,gt_frac,cldice,boundary_f1,status,infer_s,inst_n_pred,inst_n_gt,inst_precision@0.5,inst_recall@0.5,inst_f1@0.5,inst_ap@0.5,inst_precision@0.75,inst_recall@0.75,inst_f1@0.75,inst_ap@0.75,inst_pq,inst_sq,inst_rq,target_nm,model_type,force_scale
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00109,sparse,2.0,tem_benchmark/images/AH9rwncuiyjonmnTpzc6.tiff,0.121709,0.064798,0.152163,0.101412,0.121709,0.989689,0.995991,11986,66785,106205,16592240,118191,78771,864032,0.13679,0.087632,0.044319,ok,3.726,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00110,sparse,2.0,tem_benchmark/images/ALknkSgr7aoWr14RfrSV.tiff,0.783834,0.644512,0.735766,0.838621,0.783834,0.992468,0.995015,229102,82277,44087,16421750,273189,311379,1448502,0.188601,0.761357,0.12811,ok,5.776,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00111,sparse,2.0,tem_benchmark/images/AOVAPBvPacOXcUoVM3uZ.tiff,0.658169,0.490501,0.767185,0.576281,0.658169,0.984063,0.995217,257415,78117,189268,16252416,446683,335532,829440,0.538536,0.60567,0.123562,ok,4.136,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00112,sparse,2.0,tem_benchmark/images/AvUtncbaV60ITOmLlAkQ.tiff,0.379565,0.234237,0.377241,0.381918,0.379565,0.991705,0.995783,42569,70274,68892,16595481,111461,112843,801792,0.139015,0.280522,0.063243,ok,3.838,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00113,sparse,2.0,tem_benchmark/images/DccMhwElHJmbuS2J8lrU.tiff,0.837023,0.719724,0.820648,0.854064,0.837023,0.998283,0.999031,73979,16168,12641,16674428,86620,90147,581632,0.148926,0.776537,0.142006,ok,2.798,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00114,sparse,2.0,tem_benchmark/images/DprwEW2YlVIuqe8iiBUM.tiff,0.108064,0.057118,0.206053,0.073236,0.108064,0.996751,0.99924,3302,12723,41785,16719406,45087,16025,794848,0.056724,0.035057,0.024508,ok,3.828,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00115,sparse,2.0,tem_benchmark/images/E3DjzU1Hv0lKtRerU0dr.tiff,0.249646,0.142626,0.303994,0.211783,0.249646,0.995519,0.998287,12506,28633,46545,16689532,59051,41139,1048576,0.056315,0.262359,0.059348,ok,3.714,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00116,sparse,2.0,tem_benchmark/images/FJkyZfNswUHYI8UXjInE.tiff,0.676589,0.511246,0.70649,0.649116,0.676589,0.997234,0.998792,48550,20170,26244,16682252,74794,68720,973685,0.076815,0.657432,0.105403,ok,3.681,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00117,sparse,2.0,tem_benchmark/images/FSqfiQ5X7pl4pbbBV3og.tiff,0.63789,0.46831,0.69899,0.586613,0.63789,0.998365,0.999378,24162,10405,17027,16725622,41189,34567,444344,0.092696,0.523461,0.078964,ok,2.768,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00118,sparse,2.0,tem_benchmark/images/FcQtYwd3CZhEoqWrZQ6a.tiff,0.29704,0.174425,0.345497,0.260503,0.29704,0.995382,0.998145,16370,31011,46470,16683365,62840,47381,821744,0.076472,0.282036,0.099899,ok,4.184,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00119,sparse,2.0,tem_benchmark/images/GC18X3wh91fultTzXk0n.tiff,0.675844,0.510396,0.682245,0.669561,0.675844,0.997844,0.99895,37707,17562,18609,16703338,56316,55269,468765,0.120137,0.56876,0.101365,ok,2.77,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00120,sparse,2.0,tem_benchmark/images/Gp5MEeb8iAuYfrAcOb3T.tiff,0.159803,0.08684,0.154501,0.165483,0.159803,0.989643,0.994578,16524,90427,83329,16586936,99853,106951,1001472,0.099706,0.181641,0.061344,ok,3.697,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00121,sparse,2.0,tem_benchmark/images/HIv1HOOLTWhvBGs2GLAW.tiff,0.629012,0.458802,0.668043,0.59429,0.629012,0.989058,0.995318,155622,77330,106240,16438024,261862,232952,1044480,0.25071,0.612684,0.129953,ok,3.833,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00122,sparse,2.0,tem_benchmark/images/HWJC0I0n5pPosm91fPN9.tiff,0.511811,0.343916,0.781166,0.380582,0.511811,0.993368,0.999017,58325,16339,94927,16607625,153252,74664,932000,0.164433,0.59484,0.093378,ok,3.697,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00123,sparse,2.0,tem_benchmark/images/IsdoTn0CZN3NNBHw9eHs.tiff,0.017942,0.009052,0.012511,0.031702,0.017942,0.990239,0.992942,1496,118075,45694,16611951,47190,119571,1017856,0.046362,0.02082,0.003536,ok,3.725,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00124,sparse,2.0,tem_benchmark/images/JbZdraW8jUWOkWYenUQW.tiff,0.778811,0.637748,0.698974,0.879238,0.778811,0.996882,0.997621,92094,39662,12649,16632811,104743,131756,282384,0.370924,0.789565,0.083595,ok,1.369,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00125,sparse,2.0,tem_benchmark/images/KDdqT7pjt4RB6DP9YhBv.tiff,0.328101,0.196245,0.357592,0.303104,0.328101,0.998334,0.999268,6825,12261,15692,16742438,22517,19086,147076,0.153098,0.277315,0.093373,ok,1.385,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00126,sparse,2.0,tem_benchmark/images/KYJvyQylQ6GoiyoABzCi.tiff,0.018606,0.00939,0.03499,0.012672,0.018606,0.996429,0.999064,568,15665,44254,16716729,44822,16233,808588,0.055432,0.051862,0.033621,ok,5.107,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00127,sparse,2.0,tem_benchmark/images/MTeOXdixYD6o3ysTjtlY.tiff,0.392916,0.24449,0.637356,0.283996,0.392916,0.996968,0.99944,16461,9366,41501,16709888,57962,25827,540155,0.107306,0.315118,0.080148,ok,2.794,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00128,sparse,2.0,tem_benchmark/images/MWyu8XxfJUz0tPpjMG68.tiff,0.000716,0.000358,0.134454,0.000359,0.000716,0.997337,0.999994,16,103,44574,16732523,44590,119,400334,0.111382,0.0,0.0,ok,2.072,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00129,sparse,2.0,tem_benchmark/images/N9aIKs7lUVsYd6bT3LxC.tiff,0.839926,0.724027,0.815406,0.865966,0.839926,0.995195,0.997104,211513,47883,32738,16485082,244251,259396,1048576,0.232936,0.873863,0.150833,ok,3.724,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00130,sparse,2.0,tem_benchmark/images/NFlQQXCuLN49baKGNHc8.tiff,0.390738,0.242805,0.364764,0.420694,0.390738,0.993838,0.996543,33149,57729,45647,16640691,78796,90878,928768,0.084839,0.320257,0.105651,ok,3.744,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00131,sparse,2.0,tem_benchmark/images/NWNws2Vo4AQhIw579f4E.tiff,0.465633,0.303469,0.482427,0.449969,0.465633,0.975429,0.988235,179608,192693,219548,16185367,399156,372301,944424,0.422645,0.461046,0.088831,ok,3.731,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00132,sparse,2.0,tem_benchmark/images/NpIsioJcraoQ7UM5w5KA.tiff,0.017932,0.009047,0.017427,0.018467,0.017932,0.996984,0.998445,462,26048,24556,16726150,25018,26510,502200,0.049817,0.013086,0.003176,ok,2.746,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00133,sparse,2.0,tem_benchmark/images/P4f6REHlY0j5oPr8hyFr.tiff,0.001233,0.000617,0.010551,0.000655,0.001233,0.999131,0.99995,9,844,13738,16762625,13747,853,158330,0.086825,0.0,0.007772,ok,0.924,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00134,sparse,2.0,tem_benchmark/images/PRV36TemoPe3oPNL0RXZ.tiff,0.344574,0.208148,0.415647,0.294257,0.344574,0.981222,0.992942,82814,116427,198620,16379355,281434,199241,1052945,0.267283,0.282787,0.197031,ok,5.252,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00135,sparse,2.0,tem_benchmark/images/QLwSiZlPfFaKn9UkVw5A.tiff,0.257841,0.148001,0.559342,0.167535,0.257841,0.993755,0.99914,18201,14339,90439,16654237,108640,32540,1048576,0.103607,0.223689,0.056266,ok,3.87,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00136,sparse,2.0,tem_benchmark/images/QQZlSgIkiL7OdZ2a8oIm.tiff,0.120167,0.063924,0.07928,0.248134,0.120167,0.981112,0.984942,21640,251315,65571,16438690,87211,272955,847100,0.102952,0.148662,0.062268,ok,3.699,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00137,sparse,2.0,tem_benchmark/images/QWlbQZ1v00zxmk2Fp3Le.tiff,0.112924,0.059841,0.182685,0.081719,0.112924,0.992748,0.997923,7744,34646,87020,16647806,94764,42390,398812,0.237616,0.095345,0.082124,ok,2.07,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00138,sparse,2.0,tem_benchmark/images/QWqaLBDT0uuxxNX25kP9.tiff,0.269365,0.155645,0.256554,0.283522,0.269365,0.995412,0.997542,14190,41120,35859,16686047,50049,55310,1048576,0.04773,0.289249,0.077729,ok,3.689,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00139,sparse,2.0,tem_benchmark/images/QsP5DBmv2NYg8LUlw8b1.tiff,0.013573,0.006833,0.011388,0.016794,0.013573,0.995287,0.99718,544,47224,31848,16697600,32392,47768,921496,0.035152,0.003226,0.009044,ok,3.703,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00140,sparse,2.0,tem_benchmark/images/R6p8J6wCSmn3aStj4GHv.tiff,0.000381,0.00019,0.000354,0.000412,0.000381,0.995618,0.997636,14,39579,33947,16703676,33961,39593,1029120,0.033,0.0,0.003473,ok,3.662,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00141,sparse,2.0,tem_benchmark/images/RoECvy0RbILoKiv8jYab.tiff,0.466715,0.304389,0.772541,0.334355,0.466715,0.999435,0.999927,4147,1221,8256,16763592,12403,5368,52455,0.23645,0.548725,0.0789,ok,0.91,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00142,sparse,2.0,tem_benchmark/images/SXnwBMNzR18D8sKSjh8g.tiff,0.073669,0.038243,0.045664,0.19051,0.073669,0.98945,0.991213,7038,147089,29905,16593184,36943,154127,1048576,0.035232,0.143622,0.044851,ok,4.389,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00143,sparse,2.0,tem_benchmark/images/TCzgvIZVHqNFtdJEPaXf.tiff,0.254829,0.14602,0.47633,0.173943,0.254829,0.975693,0.995319,69728,76658,331139,16299691,400867,146386,808828,0.495615,0.294193,0.115347,ok,3.876,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00144,sparse,2.0,tem_benchmark/images/TbVlEbkOaXvgqXuOC2y5.tiff,0.386987,0.239916,0.389124,0.384873,0.386987,0.98569,0.992825,75780,118965,121116,16461355,196896,194745,1040384,0.189253,0.334322,0.068343,ok,3.674,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00145,sparse,2.0,tem_benchmark/images/UH2Xa2sqyug07qibeLI2.tiff,0.550767,0.38004,0.459679,0.686873,0.550767,0.989192,0.992136,111156,130656,50673,16484731,161829,241812,652036,0.24819,0.528348,0.072266,ok,3.853,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00146,sparse,2.0,tem_benchmark/images/UTbbCmNhBbRwzOznV6eM.tiff,0.555447,0.384511,0.48282,0.653791,0.555447,0.99797,0.998639,21275,22789,11266,16721886,32541,44064,406636,0.080025,0.503537,0.108125,ok,2.058,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00147,sparse,2.0,tem_benchmark/images/Ub2PGMk15slpiDOMy6gd.tiff,0.259639,0.149187,0.288894,0.235764,0.259639,0.993608,0.997228,18805,46288,60957,16651166,79762,65093,839474,0.095014,0.257339,0.087208,ok,3.681,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00148,sparse,2.0,tem_benchmark/images/UuyHhnn7MjnSClcZPBAG.tiff,0.210032,0.117339,0.581169,0.128178,0.210032,0.996037,0.999619,8839,6370,60120,16701887,68959,15209,533338,0.129297,0.111657,0.052653,ok,2.729,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00149,sparse,2.0,tem_benchmark/images/V52bj9CYW97AUqevB2Rv.tiff,0.448539,0.289107,0.576177,0.367196,0.448539,0.986633,0.995941,91203,67087,157174,16461752,248377,158290,858112,0.289446,0.41477,0.080385,ok,4.267,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00150,sparse,2.0,tem_benchmark/images/VFu9kl8plvKxrBEwRfhL.tiff,0.0,0.0,0.0,0.0,0.0,0.995776,0.997864,0,35758,35115,16706343,35115,35758,761805,0.046094,0.0,0.000442,ok,3.806,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00151,sparse,2.0,tem_benchmark/images/VcJ1fV2RlrJrmLHIzdIv.tiff,0.010886,0.005473,0.010018,0.011919,0.010886,0.994498,0.997,508,50203,42113,16684392,42621,50711,858162,0.049665,0.0,0.010461,ok,3.726,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00152,sparse,2.0,tem_benchmark/images/WCqmS6R1MFjZfQXMEbov.tiff,0.673602,0.507843,0.719894,0.632904,0.673602,0.993804,0.997487,107262,41735,62214,16566005,169476,148997,416273,0.407127,0.64883,0.124228,ok,1.855,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00153,sparse,2.0,tem_benchmark/images/X1DAYM5MVaMXPhpeeTBT.tiff,0.168125,0.091777,0.148268,0.194122,0.168125,0.996821,0.998151,5390,30963,22376,16718487,27766,36353,304914,0.091062,0.122724,0.075099,ok,2.279,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00154,sparse,2.0,tem_benchmark/images/XsisEi7EmDiq7esbhl3k.tiff,0.085358,0.044582,0.072288,0.104196,0.085358,0.997047,0.998229,2312,29671,19877,16725356,22189,31983,1048576,0.021161,0.038918,0.042199,ok,3.689,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00155,sparse,2.0,tem_benchmark/images/XzLxoE9qQ3O9Gq28iveF.tiff,0.399063,0.249269,0.307227,0.569211,0.399063,0.989784,0.992305,56912,128332,43072,16548900,99984,185244,1019904,0.098033,0.417654,0.060422,ok,3.727,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00156,sparse,2.0,tem_benchmark/images/Y5Uy1ACZO4MkqTvSzJcS.tiff,0.865269,0.762532,0.864653,0.865885,0.865269,0.997531,0.998748,133000,20819,20600,16602797,153600,153819,291000,0.527835,0.833041,0.112711,ok,1.381,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00157,sparse,2.0,tem_benchmark/images/YnjZLcFb5mRSIQR7oTJ1.tiff,0.010377,0.005215,0.010218,0.01054,0.010377,0.98796,0.993849,1059,102582,99413,16574162,100472,103641,715776,0.140368,0.008247,0.016898,ok,2.801,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00158,sparse,2.0,tem_benchmark/images/aLriAAXSpMzI1tSLzl05.tiff,0.284256,0.165675,0.262454,0.310009,0.284256,0.995754,0.997624,14146,39753,31485,16691832,45631,53899,682520,0.066857,0.300361,0.042259,ok,3.903,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00159,sparse,2.0,tem_benchmark/images/bUsTjDOJHiHMPCNIWkuT.tiff,0.086247,0.045067,0.053024,0.230947,0.086247,0.996211,0.996804,3000,53578,9990,16710648,12990,56578,258842,0.050185,0.127562,0.040446,ok,1.847,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00160,sparse,2.0,tem_benchmark/images/ch1HZ72XmfK9rD5K40QW.tiff,0.000115,5.7e-05,9.5e-05,0.000143,0.000115,0.992715,0.995615,7,73359,48860,16654990,48867,73366,859408,0.056861,0.0,0.00696,ok,3.672,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00161,sparse,2.0,tem_benchmark/images/cwpw4Zu4rqVzbTMPhql2.tiff,0.701267,0.539962,0.735837,0.669798,0.701267,0.997621,0.998994,46839,16815,23091,16690471,69930,63654,1037312,0.067415,0.660755,0.103875,ok,3.875,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00162,sparse,2.0,tem_benchmark/images/d2Cvt7UfKPIAnaJGlKpw.tiff,0.117797,0.062584,0.21882,0.08059,0.117797,0.995655,0.998961,4867,17375,55525,16699449,60392,22242,826110,0.073104,0.131819,0.010814,ok,2.787,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00163,sparse,2.0,tem_benchmark/images/d7McLI44TDhNmnd1QSpo.tiff,0.443958,0.285312,0.787744,0.309073,0.443958,0.995956,0.999563,27085,7298,60548,16682285,87633,34383,650960,0.134621,0.424654,0.109583,ok,3.714,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00164,sparse,2.0,tem_benchmark/images/dYaOkBZPfpE3oHiplIst.tiff,0.341855,0.206167,0.228223,0.680848,0.341855,0.995221,0.995796,20821,70410,9760,16676225,30581,91231,576534,0.053043,0.251243,0.066371,ok,3.665,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00165,sparse,2.0,tem_benchmark/images/e8mrOPbV0mqJZ5L7xY8c.tiff,0.401565,0.251224,0.370285,0.438617,0.401565,0.993134,0.996062,38647,65724,49464,16623381,88111,104371,731964,0.120376,0.310349,0.055673,ok,3.127,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00166,sparse,2.0,tem_benchmark/images/eL79mWeRWlqFAqOO6w8o.tiff,0.095123,0.049936,0.26439,0.057994,0.095123,0.997156,0.999583,2508,6978,40738,16726992,43246,9486,571120,0.075721,0.059695,0.05578,ok,3.064,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00167,sparse,2.0,tem_benchmark/images/ghAKYp44DzBUhlyn7Kec.tiff,0.198928,0.11045,0.186237,0.213474,0.198928,0.989936,0.994508,20964,91602,77240,16587410,98204,112566,1044480,0.094022,0.160575,0.053255,ok,3.857,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00168,sparse,2.0,tem_benchmark/images/gxdh9YGZMJUB58YvyzgM.tiff,0.165636,0.090296,0.3187,0.111895,0.165636,0.982523,0.996233,29105,62219,231004,16454888,260109,91324,962560,0.270226,0.233504,0.064846,ok,3.707,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00169,sparse,2.0,tem_benchmark/images/hR5EYnvM2Ysjfddi9ZTt.tiff,0.691063,0.527958,0.845178,0.584485,0.691063,0.992297,0.998398,144539,26477,102754,16503446,247293,171016,1048576,0.235837,0.637959,0.158168,ok,3.836,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00170,sparse,2.0,tem_benchmark/images/iDXfFDvQLRHsB4XZHb3A.tiff,0.101333,0.053371,0.098801,0.103998,0.101333,0.992811,0.996289,6800,62025,58586,16649805,65386,68825,914432,0.071504,0.034009,0.046803,ok,3.716,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00171,sparse,2.0,tem_benchmark/images/iidFXTWegya1bm1hl5to.tiff,0.309546,0.183114,0.597885,0.208833,0.309546,0.986032,0.997862,52529,35329,199007,16490351,251536,87858,1382400,0.181956,0.306893,0.21397,ok,4.679,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00172,sparse,2.0,tem_benchmark/images/j1k88xV7tmKNMLM4bj1h.tiff,0.341053,0.205584,0.318753,0.366707,0.341053,0.991539,0.995292,36736,78513,63442,16598525,100178,115249,790251,0.126767,0.318745,0.088292,ok,4.261,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00173,sparse,2.0,tem_benchmark/images/k0Ij8iyjBDimmOPwtFHL.tiff,0.572741,0.401287,0.56114,0.584832,0.572741,0.995453,0.997604,51126,39985,36294,16649811,87420,91111,288351,0.303172,0.56951,0.1091,ok,2.291,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00174,sparse,2.0,tem_benchmark/images/k4Uw1csHJKTrviecgXyz.tiff,0.607086,0.435839,0.593134,0.621711,0.607086,0.994171,0.996888,75554,51827,45972,16603863,121526,127381,956416,0.127064,0.582744,0.107601,ok,3.845,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00175,sparse,2.0,tem_benchmark/images/kBnMAlFJtapfTpTu5iHL.tiff,0.0,0.0,0.0,0.0,0.0,0.999526,0.999855,0,2436,5516,16769264,5516,2436,76310,0.072284,0.0,0.0,ok,0.7,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00176,sparse,2.0,tem_benchmark/images/kF3EaTAoYeTRf12uLsIX.tiff,0.77451,0.632,0.696521,0.872165,0.77451,0.98625,0.989425,396187,172621,58070,16150338,454257,568808,1740000,0.261067,0.794927,0.233398,ok,6.976,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00177,sparse,2.0,tem_benchmark/images/lCH8UM6Mv2AG7zDPrqHA.tiff,0.008001,0.004017,0.006238,0.011156,0.008001,0.993335,0.995707,451,71851,39976,16664938,40427,72302,824776,0.049016,0.012726,0.02441,ok,2.825,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00178,sparse,2.0,tem_benchmark/images/lw3ENjwOInSmgeNNY0Qk.tiff,0.31728,0.188552,0.38714,0.268779,0.31728,0.99783,0.9992,8459,13391,23013,16732353,31472,21850,551040,0.057114,0.241709,0.066408,ok,2.764,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00179,sparse,2.0,tem_benchmark/images/ngygM944aKxBq6rf72Zl.tiff,0.297582,0.1748,0.195709,0.620647,0.297582,0.997197,0.997557,9962,40940,6089,16720225,16051,50902,838656,0.019139,0.215479,0.072321,ok,3.733,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00180,sparse,2.0,tem_benchmark/images/pLeNHL0RTZwYh5EwN7up.tiff,0.289999,0.16959,0.545887,0.197445,0.289999,0.998493,0.999744,5163,4295,20986,16746772,26149,9458,69888,0.374156,0.28174,0.094969,ok,0.455,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00181,sparse,2.0,tem_benchmark/images/pu4kmugMyXvbFtAgLogm.tiff,0.586331,0.414758,0.533985,0.650055,0.586331,0.996922,0.99809,36602,31943,19704,16688967,56306,68545,1020928,0.055152,0.485411,0.129943,ok,4.354,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00182,sparse,2.0,tem_benchmark/images/qOA9ml35XYXQjtWmFvvg.tiff,0.391847,0.243663,0.561713,0.300864,0.391847,0.99542,0.998843,24753,19314,57520,16675629,82273,44067,683220,0.120419,0.37608,0.136208,ok,2.908,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00183,sparse,2.0,tem_benchmark/images/qqRmOpdujNXIqEuWrFLk.tiff,0.360093,0.219581,0.428801,0.310363,0.360093,0.984226,0.994002,74460,99187,165453,16438116,239913,173647,1116250,0.214928,0.440299,0.205511,ok,4.647,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00184,sparse,2.0,tem_benchmark/images/qs9OOX5WsQhRE3Kg2rpU.tiff,0.1397,0.075096,0.080891,0.511766,0.1397,0.997478,0.997672,3436,39041,3278,16731461,6714,42477,147804,0.045425,0.189715,0.037709,ok,1.409,,,,,,,,,,,,,,,,
incasem,mito,empiar_10982_mitonet_benchmark,EMPIAR-10982,tem_00185,sparse,2.0,tem_benchmark/images/sN90grldkJUpRIAJ64Bz.tiff,0.023298,0.011786,0.032476,0.018165,0.023298,0.997401,0.999075,520,15492,28107,16733097,28627,16012,526959,0.054325,0.033979,0.015837,ok,2.809,,,,,,,,,,,,,,,,
