model,organelle,dataset,dataset_label,crop_id,coverage,voxel_nm,source_image,target_nm,infer_s,dice,iou,precision,recall,f1,accuracy,specificity,tp,fp,fn,tn,gt_area,pred_area,eval_area,gt_frac,cldice,boundary_f1,status
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00078,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1327.tif,20.0,0.133,0.0,0.0,nan,0.0,0.0,0.995244,1.0,0,0,79792,16697424,79792,0,1650724,0.048338,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00079,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1327.tif,20.0,0.153,0.0,0.0,nan,0.0,0.0,0.996805,1.0,0,0,53610,16723606,53610,0,1235304,0.043398,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00080,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1361.tif,20.0,0.137,0.0,0.0,nan,0.0,0.0,0.996037,1.0,0,0,66488,16710728,66488,0,1437696,0.046246,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00081,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1361.tif,20.0,0.147,0.0,0.0,nan,0.0,0.0,0.997844,1.0,0,0,36178,16741038,36178,0,1296510,0.027904,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00082,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1395.tif,20.0,0.135,0.0,0.0,nan,0.0,0.0,0.994852,1.0,0,0,86373,16690843,86373,0,1436760,0.060117,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00083,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1395.tif,20.0,0.128,0.0,0.0,nan,0.0,0.0,0.998628,1.0,0,0,23014,16754202,23014,0,1046460,0.021992,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00084,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1429.tif,20.0,0.133,0.0,0.0,nan,0.0,0.0,0.998463,1.0,0,0,25794,16751422,25794,0,1204602,0.021413,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00085,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1429.tif,20.0,0.153,0.0,0.0,nan,0.0,0.0,0.997937,1.0,0,0,34608,16742608,34608,0,1169850,0.029583,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00086,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1463.tif,20.0,0.139,0.0,0.0,nan,0.0,0.0,0.99662,1.0,0,0,56708,16720508,56708,0,1174958,0.048264,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00087,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1463.tif,20.0,0.136,0.0,0.0,nan,0.0,0.0,0.996964,1.0,0,0,50929,16726287,50929,0,1098305,0.046371,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00088,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1497.tif,20.0,0.154,0.0,0.0,nan,0.0,0.0,0.995387,1.0,0,0,77386,16699830,77386,0,1305667,0.059269,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00089,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1497.tif,20.0,0.134,0.00084,0.00042,1.0,0.00042,0.00084,0.997873,1.0,15,0,35691,16741510,35706,15,893650,0.039955,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00090,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1531.tif,20.0,0.137,0.0,0.0,nan,0.0,0.0,0.997691,1.0,0,0,38731,16738485,38731,0,769921,0.050305,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00091,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1531.tif,20.0,0.146,0.0,0.0,nan,0.0,0.0,0.998994,1.0,0,0,16877,16760339,16877,0,593370,0.028443,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00092,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1565.tif,20.0,0.154,0.0,0.0,nan,0.0,0.0,0.997096,1.0,0,0,48729,16728487,48729,0,991494,0.049147,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00093,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1565.tif,20.0,0.141,0.0,0.0,nan,0.0,0.0,0.997519,1.0,0,0,41619,16735597,41619,0,915900,0.045441,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00094,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1599.tif,20.0,0.147,0.0,0.0,nan,0.0,0.0,0.99666,1.0,0,0,56031,16721185,56031,0,1327104,0.042221,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00095,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1599.tif,20.0,0.134,0.0,0.0,nan,0.0,0.0,0.99722,1.0,0,0,46636,16730580,46636,0,1267488,0.036794,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00096,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1633.tif,20.0,0.138,0.0,0.0,nan,0.0,0.0,0.996029,1.0,0,0,66625,16710591,66625,0,1175315,0.056687,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00097,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1633.tif,20.0,0.15,0.0,0.0,nan,0.0,0.0,0.996955,1.0,0,0,51094,16726122,51094,0,1244488,0.041056,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00098,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1667.tif,20.0,0.155,0.0,0.0,nan,0.0,0.0,0.996934,1.0,0,0,51443,16725773,51443,0,1286144,0.039998,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00099,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1667.tif,20.0,0.135,0.0,0.0,nan,0.0,0.0,0.997189,1.0,0,0,47160,16730056,47160,0,1060692,0.044462,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00100,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1701.tif,20.0,0.139,0.0,0.0,nan,0.0,0.0,0.992598,1.0,0,0,124180,16653036,124180,0,1872835,0.066306,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00101,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1701.tif,20.0,0.133,0.0,0.0,nan,0.0,0.0,0.994948,1.0,0,0,84754,16692462,84754,0,1412460,0.060005,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00102,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1735.tif,20.0,0.156,0.0,0.0,nan,0.0,0.0,0.993186,1.0,0,0,114323,16662893,114323,0,1522587,0.075085,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00103,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1735.tif,20.0,0.135,0.0,0.0,nan,0.0,0.0,0.99503,1.0,0,0,83386,16693830,83386,0,1424500,0.058537,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00104,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1769.tif,20.0,0.136,0.0,0.0,nan,0.0,0.0,0.992897,1.0,0,0,119168,16658048,119168,0,1610480,0.073995,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00105,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1769.tif,20.0,0.136,0.0,0.0,nan,0.0,0.0,0.993136,1.0,0,0,115165,16662051,115165,0,1459600,0.078902,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00106,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1803.tif,20.0,0.138,0.0,0.0,nan,0.0,0.0,0.993819,1.0,0,0,103693,16673523,103693,0,1814528,0.057146,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00107,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1803.tif,20.0,0.136,0.0,0.0,nan,0.0,0.0,0.994011,1.0,0,0,100486,16676730,100486,0,1542083,0.065163,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00108,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1837.tif,20.0,0.141,0.0,0.0,nan,0.0,0.0,0.9947,1.0,0,0,88926,16688290,88926,0,1641900,0.05416,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00109,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1837.tif,20.0,0.131,0.0,0.0,nan,0.0,0.0,0.997452,1.0,0,0,42741,16734475,42741,0,1339880,0.031899,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00110,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1871.tif,20.0,0.131,0.0,0.0,nan,0.0,0.0,0.995651,1.0,0,0,72956,16704260,72956,0,1550295,0.047059,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00111,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1871.tif,20.0,0.152,0.0,0.0,nan,0.0,0.0,0.99539,1.0,0,0,77339,16699877,77339,0,1397169,0.055354,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00112,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1905.tif,20.0,0.534,0.0,0.0,nan,0.0,0.0,0.99591,1.0,0,0,68623,16708593,68623,0,1422960,0.048226,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00113,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1905.tif,20.0,0.148,0.0,0.0,nan,0.0,0.0,0.995928,1.0,0,0,68319,16708897,68319,0,1357888,0.050313,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00114,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1939.tif,20.0,0.147,0.0,0.0,nan,0.0,0.0,0.992543,1.0,0,0,125103,16652113,125103,0,1276560,0.098,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00115,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1939.tif,20.0,0.145,0.0,0.0,nan,0.0,0.0,0.993635,1.0,0,0,106787,16670429,106787,0,1262520,0.084582,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00116,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1973.tif,20.0,0.149,0.0,0.0,nan,0.0,0.0,0.994129,1.0,0,0,98497,16678719,98497,0,1154934,0.085284,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00117,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1973.tif,20.0,0.546,0.0,0.0,nan,0.0,0.0,0.995306,1.0,0,0,78750,16698466,78750,0,1099060,0.071652,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00118,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2007.tif,20.0,0.136,0.0,0.0,nan,0.0,0.0,0.993286,1.0,0,0,112640,16664576,112640,0,1538940,0.073193,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00119,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2007.tif,20.0,0.15,0.0,0.0,nan,0.0,0.0,0.99566,1.0,0,0,72809,16704407,72809,0,1265550,0.057532,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00120,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2041.tif,20.0,0.146,0.0,0.0,nan,0.0,0.0,0.992479,1.0,0,0,126186,16651030,126186,0,1543228,0.081768,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00121,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2041.tif,20.0,0.132,0.0,0.0,nan,0.0,0.0,0.993301,1.0,0,0,112397,16664819,112397,0,1230568,0.091337,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00122,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2075.tif,20.0,0.129,0.0,0.0,nan,0.0,0.0,0.995748,1.0,0,0,71342,16705874,71342,0,1134720,0.062872,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00123,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2075.tif,20.0,0.14,0.0,0.0,nan,0.0,0.0,0.995293,1.0,0,0,78965,16698251,78965,0,1284120,0.061493,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00124,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2109.tif,20.0,0.131,0.0,0.0,nan,0.0,0.0,0.995687,1.0,0,0,72357,16704859,72357,0,884224,0.081831,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00125,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2109.tif,20.0,0.273,0.0,0.0,nan,0.0,0.0,0.996353,1.0,0,0,61183,16716033,61183,0,732672,0.083507,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00126,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2143.tif,20.0,0.138,0.0,0.0,nan,0.0,0.0,0.99251,1.0,0,0,125662,16651554,125662,0,962598,0.130545,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00127,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2143.tif,20.0,0.132,0.0,0.0,nan,0.0,0.0,0.992602,1.0,0,0,124121,16653095,124121,0,861763,0.144031,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00128,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2177.tif,20.0,0.148,0.0,0.0,nan,0.0,0.0,0.99153,1.0,0,0,142101,16635115,142101,0,1022400,0.138988,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00129,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2177.tif,20.0,0.128,0.0,0.0,nan,0.0,0.0,0.992287,1.0,0,0,129396,16647820,129396,0,773100,0.167373,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00130,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2211.tif,20.0,0.128,0.0,0.0,nan,0.0,0.0,0.994106,1.0,0,0,98878,16678338,98878,0,939645,0.105229,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00131,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2211.tif,20.0,0.133,0.0,0.0,nan,0.0,0.0,0.994241,1.0,0,0,96615,16680601,96615,0,630630,0.153204,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00132,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2245.tif,20.0,0.142,0.0,0.0,nan,0.0,0.0,0.9949,1.0,0,0,85556,16691660,85556,0,1134190,0.075434,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00133,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2245.tif,20.0,0.161,0.0,0.0,nan,0.0,0.0,0.996363,1.0,0,0,61017,16716199,61017,0,946270,0.064482,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00134,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2279.tif,20.0,0.139,0.0,0.0,nan,0.0,0.0,0.994177,1.0,0,0,97691,16679525,97691,0,832524,0.117343,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00135,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2279.tif,20.0,0.139,0.0,0.0,nan,0.0,0.0,0.994249,1.0,0,0,96489,16680727,96489,0,804858,0.119883,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00136,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2313.tif,20.0,0.173,0.078936,0.04109,1.0,0.04109,0.078936,0.99501,1.0,3587,0,83710,16689919,87297,3587,795910,0.109682,0.0,0.00362,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00137,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2313.tif,20.0,0.144,0.0,0.0,nan,0.0,0.0,0.99613,1.0,0,0,64927,16712289,64927,0,556370,0.116698,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00138,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2347.tif,20.0,0.167,0.004984,0.002498,1.0,0.002498,0.004984,0.995954,1.0,170,0,67874,16709172,68044,170,738746,0.092107,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00139,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2347.tif,20.0,0.135,0.0,0.0,nan,0.0,0.0,0.996753,1.0,0,0,54471,16722745,54471,0,518694,0.105016,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00140,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2381.tif,20.0,0.423,0.0,0.0,nan,0.0,0.0,0.995443,1.0,0,0,76453,16700763,76453,0,706225,0.108256,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00141,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2381.tif,20.0,0.169,0.0,0.0,nan,0.0,0.0,0.996162,1.0,0,0,64394,16712822,64394,0,394320,0.163304,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00142,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2415.tif,20.0,0.169,0.0,0.0,nan,0.0,0.0,0.996125,1.0,0,0,65004,16712212,65004,0,637000,0.102047,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00143,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2415.tif,20.0,0.144,0.0,0.0,nan,0.0,0.0,0.995583,1.0,0,0,74098,16703118,74098,0,1027608,0.072107,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00144,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2449.tif,20.0,0.139,0.0,0.0,nan,0.0,0.0,0.996779,1.0,0,0,54046,16723170,54046,0,626416,0.086278,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00145,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2449.tif,20.0,0.133,0.0,0.0,nan,0.0,0.0,0.996143,1.0,0,0,64713,16712503,64713,0,1242864,0.052068,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00146,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2483.tif,20.0,0.143,0.056429,0.029034,1.0,0.029034,0.056429,0.996924,1.0,1543,0,51602,16724071,53145,1543,547560,0.097058,0.0,0.041958,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00147,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2483.tif,20.0,0.141,0.099678,0.052453,1.0,0.052453,0.099678,0.996564,1.0,3191,0,57644,16716381,60835,3191,820226,0.074169,0.0,0.093626,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00148,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2517.tif,20.0,0.153,0.0,0.0,nan,0.0,0.0,0.998357,1.0,0,0,27560,16749656,27560,0,290601,0.094838,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00149,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2517.tif,20.0,0.167,0.0,0.0,nan,0.0,0.0,0.998304,1.0,0,0,28446,16748770,28446,0,820846,0.034654,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00150,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2551.tif,20.0,0.14,0.0,0.0,nan,0.0,0.0,0.999738,1.0,0,0,4400,16772816,4400,0,34823,0.126353,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00151,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2551.tif,20.0,0.133,0.0,0.0,nan,0.0,0.0,0.999539,1.0,0,0,7738,16769478,7738,0,333184,0.023224,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00152,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2585.tif,20.0,0.131,0.0,0.0,nan,0.0,0.0,0.998969,1.0,0,0,17295,16759921,17295,0,346066,0.049976,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00153,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2585.tif,20.0,0.13,0.0,0.0,nan,0.0,0.0,0.998262,1.0,0,0,29157,16748059,29157,0,725642,0.040181,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00154,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2619.tif,20.0,0.164,0.06046,0.031172,1.0,0.031172,0.06046,0.999652,1.0,188,0,5843,16771185,6031,188,7812,0.772017,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00155,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2619.tif,20.0,0.132,0.0,0.0,nan,0.0,0.0,0.998619,1.0,0,0,23163,16754053,23163,0,230112,0.10066,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00156,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2653.tif,20.0,0.146,0.0,0.0,nan,0.0,0.0,0.998659,1.0,0,0,22492,16754724,22492,0,446394,0.050386,0.0,0.0,ok
